,AC1R1.raw,AC1R2.raw,AC1R3.raw,AC2R1.raw,AC2R2.raw,AC2R3.raw,AHFD1R1.raw,AHFD1R2.raw,AHFD1R3.raw,AHFD2R1.raw,AHFD2R2.raw,AHFD2R3.raw,AHFD3IPR1.raw,AHFD3IPR2.raw,AHFD3IPR3.raw,AHFD4IPR1.raw,AHFD4IPR2.raw,AHFD4IPR3.raw,AHFD5PioR1.raw,AHFD5PioR2.raw,AHFD5PioR3.raw,AHFD6PioR1.raw,AHFD6PioR2.raw,AHFD6PioR3.raw,AHFD7CrR1.raw,AHFD7CrR2.raw,AHFD7CrR3.raw,AHFD8CrR1.raw,AHFD8CrR2.raw,AHFD8CrR3.raw
Q05546,27.882974989129,28.1853452105944,28.0081190587966,28.2982735187419,28.5627213290224,28.1736122624776,28.5168839781284,28.225941887843,28.5039289522529,28.5997172930049,28.2720912830708,27.9707304185781,28.5877453532611,28.696292996753,28.2564546943716,28.1313189126643,28.5876834352459,28.495270881568,28.3749928246551,28.6920752057791,28.1770349697558,28.6169008281642,28.4378980691221,28.2242654882321,28.6274605621927,28.623439729987,28.0126510885421,28.649116694701,28.1974678802701,28.3286961092197
F1LX07,28.1510315026702,28.2139852594939,28.142570422602,28.1056804198415,28.392322463819,28.2272728652666,28.5724409051399,28.354842241892,28.6316245233897,28.2204489376741,28.1027198606133,28.130677974068,28.3848850652397,28.3414341399399,28.2882774395871,28.3368451132168,28.3466669464645,28.1823609804216,28.4409622917927,27.4189054450665,28.3477847781453,28.3854588621423,28.4391044161749,28.2086873663987,28.6461990305916,28.6488800232193,28.2736586219596,28.4737855777695,28.3121267954785,28.4009214320539
P31596,27.9683754467923,28.5129799968057,28.1140891775408,28.6585868612489,29.6434584757663,28.9608871720464,28.387806361115,28.7697463163233,29.4938465836653,29.5424011345974,28.0792766964482,28.7738261625318,29.049754511826,29.6607690373301,28.1188217054768,29.0184620881163,28.7782216017123,29.1584379124669,29.013840769487,28.8400711358545,28.5780407673738,29.1161523324037,28.9190430190875,27.8188322864324,29.6202147793556,29.2890930952505,28.4274360103048,29.063781538503,28.2528347493852,29.2563785301317
Q68FY0,28.3013318892744,28.3036701291446,27.9314756816104,28.3822959930304,28.4653572378833,27.719542947062,28.5759060561408,28.1122707078359,28.2382882542472,28.3471270286789,28.0784751373758,28.3235186625593,28.3395815611192,28.3612738962717,28.4899327511197,28.5334507213796,27.8802044823096,28.0003255569184,28.3637313028013,27.014895050925,28.2049270234896,27.9149468023481,28.1284854946526,28.0507544578842,28.3450964706271,28.2675604181731,28.0107024391554,28.2151869960791,28.0075146095459,28.1156298568392
P15205,33.1843577478361,33.3194733667019,33.4009102395698,32.896047115478,32.2763190618876,33.4881800097066,32.0253848945524,33.6721879218628,32.5721956503491,32.1670309968668,32.9033717538088,33.5326728923745,32.5556773145917,32.736519343528,32.8044257333138,32.5226500766817,32.2802209807836,32.5770931432843,32.6074153253094,30.344798239685,32.2568310432748,32.0611436820346,31.7761621895734,32.6237578579596,32.2287351632203,32.0425954478377,33.1702184776723,32.2207024393977,32.9318683137592,32.1204547261495
Q66HF1,28.8463409159763,28.8969950230131,28.6772972136922,28.8875747052825,28.8235522089883,29.2846636486788,29.3218759959848,29.2725743258053,28.9133355346848,28.8172646980154,29.329262682892,29.1089027043402,28.6811079206219,28.7875172204073,29.086454862073,28.8504729168237,28.5733344527227,28.7302943436244,28.9419315665527,28.6502377174663,28.7985593597299,28.8083899398049,28.6068830278934,29.0150114757391,28.9254122388497,28.7853879513731,28.8857111139891,28.9165881310646,28.9688679947292,28.7772136950111
P47819,29.8722878557537,28.7518464428046,29.9717699101615,29.0621112269283,28.8911297145065,28.793025585869,28.9214802927865,28.5086875668253,29.0231545648484,29.4762373716774,29.6457923103147,29.010215798,29.1771978960186,29.7105140154232,29.5666221761575,29.5701730780183,29.3656564058352,29.3937669689854,29.061124657624,29.3600595818056,29.0243670204267,29.369068103961,29.4180270497126,29.1618240709569,28.7632315055394,28.7213330480119,29.0813474179362,28.8938393910303,29.1532905065332,29.6674698995547
P18484,31.1266803667757,30.685870415785,31.1001197074732,30.7376122259061,31.0466002101812,30.7984965774861,30.7257229647469,30.7355830072314,31.0643805393887,30.7928595328086,30.6568774049445,30.8136174601128,30.9066052337139,31.0959465706363,30.5975938403556,30.8376617903079,30.7829914843245,30.7973535631068,30.8405730051196,30.7028203749479,30.6618072307607,30.8193762716574,30.5934725153956,30.4866968347107,30.9149735104918,30.882770217556,30.704311128193,30.9057398015586,30.6680510552019,30.8883528313824
P19527,29.395897581012,28.9142955496823,29.2120412608059,29.2225078529039,29.3010386395632,28.7235611935239,30.2446831139105,28.9582170058977,29.2568550087299,30.0574216008819,29.9063711213615,29.4607323869443,29.9664851028792,29.5279844801538,30.2710977341218,29.9264109862738,30.135475040975,29.45308847726,29.4212923307712,29.9059460606853,30.2311884643447,30.1193681240588,30.1832482929575,30.1138802416702,29.4997098549347,29.6430787873605,29.487700623139,29.3861240727452,29.5883618451473,30.1072318363281
P62815,28.2285881639046,28.5784299465327,28.5159881668186,28.9531410601204,28.9247360538506,28.6009890594731,29.2971972817018,28.6348189690364,29.0756013675594,28.8458115567442,28.3526098057995,28.468735938794,28.8566052431405,28.9907476187553,28.7358611587709,28.8197561646977,28.864035235857,28.8307696404079,28.930145472907,28.7305430452659,29.1352840238817,28.7851177956248,28.992390844623,28.9219735972153,28.9002360023343,28.958825857039,28.8355549540743,28.9578078163803,28.8961046069736,28.8902851105578
P02091,30.2311016337877,29.9542011897457,29.6606258021021,30.8167047278191,31.1533154996064,30.9940047971078,31.2836508097396,30.8961762738788,31.4018428418008,31.3937977119579,31.3963521044654,30.9169255365323,31.42965542266,30.9805802838929,31.2839651818259,31.3304713986563,31.4321049324965,31.3658160441188,30.5739010239224,31.5094532173882,30.7910724240169,31.020561415257,30.9426812412389,31.0347443073852,31.7089275601169,30.8705039701122,30.3656620544096,31.1925270758413,30.459968663998,31.4130826535447
Q9Z1P2,29.2101974706658,29.1760074495787,29.3278709832484,29.0823771224696,29.2742907588628,29.3611934159448,28.6519526727892,29.2027634820718,29.2770253845419,29.1472614128098,29.1921498770381,29.2724479155781,28.9896853890992,29.1472753852682,29.3211266831885,29.3439897358597,28.9821740408451,29.0439438197981,28.8012486011005,28.9074931413608,28.8111657632051,29.1838838072213,28.7923071409848,28.9927553212367,29.2694891625866,29.1054211600421,29.2225872008765,29.048590013977,29.0064832009611,29.1803927098284
P53534,29.065815203113,29.1700029385813,29.195336280188,29.6838688839078,29.3907520965613,29.3397406054564,30.1567994853667,29.1967492807554,29.5426261478148,29.055974905588,28.8162099178334,29.1857181548186,29.2992068792847,29.1923758615179,29.42155242354,29.2834089266851,29.5065173600169,29.5935719199804,29.3648962624512,29.3256835257808,29.9143532914598,29.1233696799235,29.5844203603862,29.8533078602505,29.4071680981348,29.2848607841373,29.3378226001105,29.2449115276512,29.4831585533519,29.3841808172982
P35213,28.2608699387534,28.4942320589685,28.2595866957784,28.741383940795,28.9566894568658,29.0680369236986,29.0405809513232,29.0059504356425,29.0265107728081,29.1509212218715,29.7964317894237,28.856887167354,29.0701844965315,28.8441411453349,29.2048394494776,29.0081078908223,29.1102931972068,28.9987254858172,28.8724355159568,29.1747753557956,28.900362193192,28.9745229948096,28.837827503722,28.8670670405228,29.2516093461082,28.7678028012341,28.6135657486949,29.1045345346469,28.6515335658592,29.0075748485593
P01946,29.5520334240027,29.3334745357039,29.0912091371854,30.2915174647938,31.0810087926386,30.4404549641285,31.098180192095,30.2494678526812,31.1081756575585,31.0523574903772,30.6681142717753,30.2120376302417,31.3286049659251,30.8614075172038,30.7749730822109,30.9884887048273,31.2455151035223,31.0792745465537,30.2749428316223,31.0692235070447,30.5873544018719,30.8340255103656,30.7726086608666,30.4597308058488,31.5807918078046,30.9364791547001,29.7383236219569,30.9888141812303,29.9720347903666,31.1455896870843
P05065,27.5424535576431,27.9897630267989,27.4926555530089,28.2805477054631,28.6134315441175,28.2626359727684,29.0009978182936,28.7820225514895,29.0763858430966,28.9733199259118,28.8332135058601,28.438815485241,28.7567007302439,29.2091448218874,28.7108654352975,28.8963496832338,28.9362902547046,28.7226822216947,29.0364834164239,29.3208039776366,29.081352567428,29.2438989168441,29.0288332304538,28.4396457434288,29.2069784304381,28.8388956435948,28.1409227921221,29.1248753932448,28.3165966597105,28.9000505451592
Q9Z2L0,29.0535883722844,29.0708078964778,29.0312640914788,29.2232532794018,29.7427924568776,29.3373577176582,29.6550188476322,29.2788983339687,29.792604811159,29.5815778583369,28.9076501127128,29.3557042525389,29.5341071174498,29.797421662128,29.4201701284966,29.7370845730605,29.3102445073187,29.4591627709385,29.6852418022377,28.2628875332858,29.7768383425572,29.471247016582,29.5331382705405,29.4371243277559,29.7760583722422,29.6058659488901,29.1150674173468,29.6157832709402,29.5513682400021,29.6814194633601
P09117,28.2059784906375,28.3384885232281,28.0021865671586,28.3245119202564,28.7464974630245,28.683471015024,29.2375576275748,28.4135307716955,28.8740295213423,28.818851877702,28.3707833404158,28.395610154808,28.5506399719618,28.7631040990473,28.9123809208161,28.6324460378843,28.5076675412498,28.5206412145239,28.8498159063415,28.6624405721325,28.8461410397312,28.8783918973068,28.6334765631272,29.120279483421,28.9100476251552,28.6768879511208,28.1341720132415,28.5424725142181,28.414283606713,28.589425457278
P50554,29.2836273564614,29.2374802642572,29.0829339099691,29.3135596791858,29.3227461139251,29.7709489488062,29.7262429532027,29.3366657755483,29.2073684470747,29.2563364598918,29.4907976563685,29.2156357332161,29.3078431916214,29.1336443401377,29.6889816559132,29.3240716251704,29.2981616820599,29.3108580234962,29.3735493003626,29.225582259884,29.6116059597276,29.1884338783344,29.5073974015623,29.7392643833824,29.37792309251,29.3574289015646,29.2754163673671,29.3336927266784,29.4656955072372,29.330465363049
P46462,29.6792961096172,29.3758841655926,29.448962187374,29.6891014435435,29.3552974094634,29.172384690031,30.4334485692566,29.4589599350794,29.5346570710952,29.6185038330684,29.7767070916486,29.4968065158618,29.5679740561499,29.4790105730525,29.484339970447,29.6161629455318,29.7222038299685,29.6474872867688,29.3893896594065,29.2127398203679,30.0406447172124,29.6786821304607,29.9963184902491,29.862653315307,29.4622552933855,29.5473486350473,29.8958594426065,29.7723306049941,29.7857942712065,29.7613981279591
P00507,29.4571195363531,29.4545283965221,29.2872717258437,29.4300510493307,29.6481043560285,29.6592684875953,29.9272304196037,29.8849901850176,29.8625342510472,29.5588026747048,29.9054916392809,29.6879051000995,29.6902663436385,29.7007618351836,29.6044537357849,29.6356112376801,29.6608086825112,29.6528198101012,29.7637949310581,30.181365535674,29.7874158481163,29.7285742111397,29.6124804454287,29.8714848606401,30.0256843493718,29.6568948342679,29.6025483114521,29.776756549456,29.6085428882218,29.6563305043456
P68255,28.5013244606072,28.8211550110186,28.5063839868664,28.9492208963603,29.1110770806708,29.0160962452052,28.7479208767484,28.9064049609048,29.0794786716941,28.9860379161265,28.6249758334659,28.7543487577013,28.9897280286627,29.1106543583262,28.8960164931315,28.9352716785999,28.7750358750112,28.8885809576805,29.2547284731012,29.2614176734781,28.9002994538396,29.0095383552799,28.8249912128037,28.8877837173294,29.0851505568619,29.0774628398692,28.6674357482336,28.8367156796726,28.8861637573193,28.9840599339298
Q05962,29.7385516643999,29.8218941849237,29.7020250076774,30.0445374573529,30.4183013175981,30.1742328514439,30.8061726162442,30.2555378345046,30.6725937338011,30.5052599578711,29.5179027957515,30.2342877824969,30.3651279671076,30.5118838669158,30.2626689705397,30.4645363447351,30.1764343736209,30.2498103198508,30.5756110988662,29.026255534274,30.485571907951,30.4172452158229,30.2376364814487,30.4936858799775,30.6900936531278,30.5445763439451,29.8554683464226,30.4142564717509,30.2229352604175,30.4913041844626
P11275,30.1768125170551,29.8598998876652,30.3105657636652,30.0606489112272,30.3111457963995,30.0852315201614,28.5889438758856,29.6646300248424,29.9172952213688,30.4461295661347,29.5289502589184,30.132681588364,30.0492363086921,30.9171092695398,29.4422946993899,30.0062767115905,29.9039212247258,30.2307848957758,29.3688388489691,29.6595520440369,29.2643796253783,29.6109560433453,29.7934153550517,28.662003455471,29.9930242652839,29.9619102950079,29.8381325057492,29.5214858005316,29.5583288806758,30.2278719859628
P50399,28.1519156123999,28.2595113374456,27.9013081067575,28.3280004236513,28.6095567461864,28.2763463650397,28.5253404905651,28.3618610012628,28.5027763817884,28.5167179464361,28.1779729786647,28.2299644316949,28.4770198391881,28.5040308249477,28.4846274944221,28.41300473884,28.2885413462899,28.3856289067641,28.535113908379,28.7998265424608,28.6791474404034,28.4620235945462,28.4641073249336,28.2850430438268,28.4816405593901,28.5035865299671,28.1280565630519,28.3910488085956,28.2543548678653,28.3992429776507
Q63198,31.5201004585905,31.63793948381,31.9777524265645,31.4069824157824,31.3267000588277,31.1121805181674,32.1618465699933,31.3928020764481,31.1057308758763,31.6793580882211,31.9756510969296,31.27641813172,31.3600534650971,31.1209524656004,32.1496406075621,31.6212978879716,31.6743731541486,31.5043887091819,31.4318600451289,30.8988205847752,31.8877540061859,31.7377466679744,32.0748449755104,31.9812642966494,31.1108397534993,31.7900490289652,31.9515509026568,31.7447404804773,32.0011778606881,31.5282686616974
P68511,26.5527939812302,27.0346553339529,26.8411842555042,27.340476958745,27.7826580340522,27.3342968563221,26.8613805501138,27.4788790996783,27.6177206012002,27.4898056841836,27.090428596109,27.3414280796646,27.5094591941069,27.6164064943992,26.848777591004,27.3153207317078,27.3972323597981,27.30756375993,27.4619953273945,27.5137937795221,26.89337575398,27.5958795724064,27.0046685790441,26.9713443046615,27.8274388446778,27.5431160138514,26.9134592323816,27.370745058192,26.7981519737138,27.4929776530108
P11506,29.4107433100497,29.6234566376684,29.4360723410524,30.0667830495227,29.5024736169999,29.7812993210872,30.1292973515827,29.7534799424831,29.6889915685731,29.4409592216645,29.7144994526449,29.567529786514,29.4091497224337,29.3072648853845,29.70419539364,29.7379305804738,29.6969462137392,29.6601941589185,29.4924552267525,29.7686580643731,30.0384114187248,29.2207128600734,29.6260936008981,29.9164294612564,29.6706905901108,29.6711290576574,29.6781262693164,29.6354545585709,29.5877279795852,29.671333525202
P06761,27.6984346983017,27.6713216468154,27.532513386778,27.9984263713448,28.2363402711494,27.444392501029,28.0139397846631,27.2741109569216,28.2888378910292,28.2156731631009,27.5620190855239,27.6069792100026,28.1267587420886,28.216485412171,27.9596784478221,28.1571870877098,28.0687005412184,28.0524423481142,27.9044184361808,28.1318309901181,27.8385964419072,28.1849594407164,27.9313994380916,27.6721316230937,28.1123498889546,28.2475969638072,27.4524166667156,28.0446592608018,27.6939507580564,28.2679182609581
P11517,25.6005838557103,25.3958849719045,24.7554145308663,25.9945224577418,26.112953168383,26.3025255819496,27.2798084460737,26.4614718325315,26.6808967112063,26.6596240227719,28.1861752741162,26.2659796863739,26.9739004990841,26.251091722574,27.0307812313167,26.4999090682981,26.9720166355937,26.4929433721321,25.9786690880216,26.0456166530056,26.7796479505628,26.3848113312919,26.7744619521422,26.7801938875566,26.6315558134264,26.1409138359358,25.8287513939044,26.8938194621305,25.9837458111091,26.8048243222308
P04797,29.4933753662043,29.1955663595568,29.4882117288674,29.4879156971014,29.7199491401105,29.1104970027117,29.5498924197175,29.2061728998224,29.7188962866867,29.5119499542827,29.1757970370788,29.2168531675073,29.740926686774,29.7595027129728,29.361824261198,29.4723038804571,29.6780267390241,29.6599198194156,29.6851261653244,29.4048615385607,29.8866063781994,29.7472105685481,29.7933150677735,29.447334542578,29.8756929627602,29.8214574534478,29.4280347755778,29.6075114681257,29.550683891497,29.8110964549156
P85845,30.7677283438634,31.047920795864,30.7315110581104,30.7875395064934,30.3428957171819,30.7714483232738,29.3212927555584,31.1595794755559,30.5538048492615,30.7817432897069,29.4116282039814,30.9737244952435,30.8248798748992,30.6415278871151,30.8528501997209,30.6893601418379,29.2873932132752,30.7592456680576,30.873013412019,31.0237844488152,30.6156965283464,30.7191240422057,31.0235131949527,30.9426600429885,30.7796510196406,30.4807227624497,31.0679513884144,30.1881424829251,30.8705991807092,30.5613017712268
P04642,28.3426891195025,28.5159724732476,28.4606760323479,28.8313046487961,29.2943202172113,28.800587539602,29.0766275879348,29.1694803422995,29.524967847779,29.4109805452039,29.0815291825267,28.8979498132534,29.2089474356352,29.4360256349813,29.0454502128994,29.3249851821325,29.2206530473541,29.2314135329555,29.4727340380918,29.6734362369517,29.2519682654235,29.6040706042985,29.1909024078511,28.770380905153,29.4982404194825,29.2795935876754,28.798649656733,29.5428176966425,29.0462618385705,29.2841100778268
Q5RJQ4,29.7249374824818,29.6347832819764,29.7618838000954,29.7028295710172,29.3373302237181,29.6349933895929,29.4681071812109,29.3803270456035,29.3751662143529,29.4142979410283,29.5632640363128,29.214487892749,29.2876305221828,29.4386482900445,29.4817201210237,29.4672713060989,29.4191545693228,29.2470990198002,29.5969468190847,29.736386162294,29.6187029556623,29.4809331473604,29.403932359546,29.3219060276672,29.0636716234887,29.3775193802408,29.470211730066,29.3135178934104,29.516725720794,29.4535359226762
P54311,28.1530698945891,28.6610481999959,28.362534123058,28.685131310747,29.1682015659483,28.7308358772036,28.3267486711691,28.8370484355176,29.0988300585555,28.9143826705346,28.3499863989901,28.667804946227,28.8370828542396,28.8072129771066,28.6324965775549,28.9095659847942,28.6165268755774,28.8356573902507,29.0107981426933,28.6332055495406,28.6161660723582,28.8087746129025,28.3591158047739,28.5286475180758,28.8574940388971,28.9845664005095,28.3834191116816,28.8341827035888,28.4501672213242,28.8352478757869
P16884,31.9029981049066,31.1122268702358,31.697785672756,31.5508339411317,31.7185108093114,31.4284660353325,31.3751926531512,31.1174485475489,31.5131061343122,31.5832973600903,31.2734176658104,31.3695492000416,31.5602115846551,31.5758462606163,31.3937925850593,31.5077098515314,31.476537269448,31.4504349106593,31.3837396278614,31.3190484921408,31.4577048320625,31.3578242189496,31.1568245042353,31.2902699496073,31.3181960060101,31.490847048664,31.3099296413164,31.2695963111186,31.3315631327315,31.5785557562182
O88989,29.0451167529692,29.2578458394186,28.8672140527959,29.4304396237958,29.5307922459965,29.2452881028109,29.7499736347436,29.5677935036704,29.7182490044552,29.7139648356272,29.1743983935898,29.4556340681421,29.6140396744529,29.6509127230568,29.6734419556019,29.5145094201206,29.4018864830409,29.5380299837444,29.6980128150521,30.2680706736868,29.6832298669754,29.6237098095061,29.8613877491353,29.782688307998,29.9149427777934,29.5499716417985,29.3929935951517,29.6440399147365,29.3959575197165,29.5782745404027
