Protein.Ids	Description	AC1R1.raw	AC1R2.raw	AC1R3.raw	AC2R1.raw	AC2R2.raw	AC2R3.raw	AHFD1R1.raw	AHFD1R2.raw	AHFD1R3.raw	AHFD2R1.raw	AHFD2R2.raw	AHFD2R3.raw	AHFD3IPR1.raw	AHFD3IPR2.raw	AHFD3IPR3.raw	AHFD4IPR1.raw	AHFD4IPR2.raw	AHFD4IPR3.raw	AHFD5PioR1.raw	AHFD5PioR2.raw	AHFD5PioR3.raw	AHFD6PioR1.raw	AHFD6PioR2.raw	AHFD6PioR3.raw	AHFD7CrR1.raw	AHFD7CrR2.raw	AHFD7CrR3.raw	AHFD8CrR1.raw	AHFD8CrR2.raw	AHFD8CrR3.raw
P34064	Proteasome subunit alpha type-5 OS=Rattus norvegicus OX=10116 GN=Psma5 PE=1 SV=1	156208274.0	54210442.4140625	50936147.7109375	257936459.0625	52998145.0625	38397275.375	78816283.25	40013711.15625	87608119.375	191131061.8125	53098353.75	47010210.96875	251492676.0625	264331107.375	356342146.0	71651420.75	234487138.375	58006915.625	60915270.875	173998391.375	325469497.5	163808555.25	299034018.75	240325309.25	218145215.0625	326340182.9375	189208574.125	477866736.0	64173498.4375	298666239.5625
Q6IG12	Keratin, type II cytoskeletal 7 OS=Rattus norvegicus OX=10116 GN=Krt7 PE=3 SV=1	642676741.1875	258903386.375	411623625.445313	396552074.625	465987596.398438	265635346.125	335461448.5	271726091.75	425323345.875	365692983.9375	422294271.875	408407914.0	450165756.125	536767470.0	410051783.75	505496680.5	558381266.75	554883302.0625	381166997.0	297185500.875	518530487.75	575427123.25	469332486.6875	432399647.0	453422098.375	745485917.0	499394524.625	482199528.125	486745698.25	765921064.0
P62703	Small ribosomal subunit protein eS4 OS=Rattus norvegicus OX=10116 GN=Rps4x PE=1 SV=2	95316256.5	103166460.0625	97506035.0	92590933.59375	102540484.75	108552556.75	126000628.75	134093443.25	142443126.5	117610931.375	175059871.875	148870536.0	113635299.75	131626806.0	105161834.25	150074979.5	201568091.75	122953873.375	87595100.5	111999244.3125	143316893.0	133949524.5	121804587.625	151655861.25	149864950.8125	171926350.5	163915777.125	160357024.5	121884502.25	162544780.0
Q63421	Dual specificity calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1C OS=Rattus norvegicus OX=10116 GN=Pde1c PE=1 SV=1	939204790.382813	520617740.375	828455469.203125	640063642.5	804825866.53125	605763037.960938	680739574.796875	536483508.125	901880295.875	745431322.5	880435425.96875	715198693.414063	779714452.875	998430713.75	668679377.125	888632358.6875	1022715770.40625	854837671.046875	662208042.75	551308351.875	791706276.125	894975313.625	653546365.15625	671988668.5625	744620054.0	1115695360.0	897328481.875	899606361.203125	816988798.0	1071858113.9375
Q10758	Keratin, type II cytoskeletal 8 OS=Rattus norvegicus OX=10116 GN=Krt8 PE=1 SV=3	681536077.78125	717740814.9375	706181939.1875	611177398.125	469599879.6875	697465053.617188	427160819.25	623403614.703125	484431765.46875	569731060.375	687037418.84375	641008423.078125	495764192.484375	542503142.3125	661632470.015625	493432947.375	691165264.8125	651193311.306641	642048629.03125	619294928.4375	533891313.5625	405233390.75	569110215.5	724408939.125	485434594.90625	486788041.484375	785940815.273438	676447879.296875	699910383.601563	435575213.140625
Q66HR2	Microtubule-associated protein RP/EB family member 1 OS=Rattus norvegicus OX=10116 GN=Mapre1 PE=1 SV=3	218869215.5	96543576.5	127850406.5	114632167.625	89038433.5	108959567.0	58853384.0	75427757.5	88554352.0	72769614.0	110787312.5	103245129.5	68188593.5	91623931.0	102330692.5	92321544.0	88360917.0	88831316.0	78740166.5	56577881.0	76306929.5	72513859.5	50185274.25	73621613.0	60514158.5	97331840.0	116010686.5	64666620.0	95325274.0	86429096.5
P61314	Large ribosomal subunit protein eL15 OS=Rattus norvegicus OX=10116 GN=Rpl15 PE=1 SV=2	430208654.6875	371572765.75	350339710.75	456988004.875	529327998.875	399652421.0	599600386.0	375126404.25	627802175.25	546780196.3125	414269634.6875	449062359.6875	507821727.3125	563184635.625	538735138.125	623276297.375	649136529.75	494860573.1875	502348358.46875	427933588.625	546701972.625	646161733.4375	446411821.9375	527861162.5	537951978.875	787134943.75	453269109.25	606240227.9375	514244451.0	617283978.625
P56536	Kinesin heavy chain isoform 5C OS=Rattus norvegicus OX=10116 GN=Kif5c PE=1 SV=3	1255135170.375	1100824327.17188	865385576.5625	947628771.21875	755669342.25	582657660.265625	924148969.03125	656236336.46875	753061889.125	822150114.0	1130004215.17188	805885280.625	909565349.226563	884624537.5625	1122770315.03125	1170518713.1875	1004757500.46875	1171416858.17188	744894534.25	597491537.0	1375438646.59375	1218137236.9375	1130634281.3125	1275673661.5625	869980873.875	1499763292.75391	1338853130.375	798507511.4375	1159243963.3125	1178298253.0625
Q66HL2	Src substrate cortactin OS=Rattus norvegicus OX=10116 GN=Cttn PE=1 SV=1	869637146.921875	662619483.617188	797936747.210938	703202027.4375	539576972.240234	606756952.234375	637776459.53125	591441728.53125	619176221.1875	686532493.953125	739947918.875	720507744.40625	644729892.9375	602435924.519531	924774213.640625	770996019.5625	726900673.5	711995533.125	727121459.1875	617760149.75	763047696.625	678990808.21875	674497809.320313	833916227.945313	670949912.59375	901731312.125	851563741.625	716848831.125	854507735.75	778585210.083984
Q5XI22	Acetyl-CoA acetyltransferase, cytosolic OS=Rattus norvegicus OX=10116 GN=Acat2 PE=1 SV=1	65146832.75	64210062.25	47258140.5625	105931846.25	139443864.0	65682818.0	55313962.0	54696037.75	132385828.375	107014563.125	57072462.3125	51524951.0	66155861.625	99605921.375	114446096.75	82196124.0	59600496.375	74628756.5	76983990.5	105691577.25	163274562.25	67390362.5	62006614.625	71743089.75	72117942.0	91828078.625	72207045.25	54458357.375	62298745.875	93170159.375
Q6AY30	Saccharopine dehydrogenase-like oxidoreductase OS=Rattus norvegicus OX=10116 GN=Sccpdh PE=1 SV=1	181856133.5	289400620.5	260781710.5	234677591.5	127724583.75	243121367.5	163334885.125	226084911.75	148643265.5	145651387.25	244572273.75	194755343.5	119293468.75	179417924.5	134105335.0	114101872.0	243385211.5	186340583.0	193760462.0	119629745.4375	176720721.375	116535293.625	179257713.03125	228088560.0	177146030.0	143877531.625	259624376.75	221471355.5	226114153.5	127872805.75
P24268	Cathepsin D OS=Rattus norvegicus OX=10116 GN=Ctsd PE=1 SV=1	79345693.25	55848779.4375	70592643.5	88969602.75	60243233.5625	44941768.5	40910100.75	30150993.6875	52806822.875	35926571.75	39762311.625	47275571.0	64597767.5625	79058846.0625	47914892.25	51777467.5625	43960822.25	42926572.40625	47491935.5625	34083813.53125	64532279.0	40160038.3125	41075211.90625	74577076.28125	39640626.25	61042654.8125	43898945.875	56074135.0	56794695.75	68071278.75
Q52KK3	Mitochondrial nicotinamide adenine dinucleotide transporter SLC25A51 OS=Rattus norvegicus OX=10116 GN=Slc25a51 PE=2 SV=1	82452516.03125	71374625.09375	59248645.0	70107429.625	42382104.34375	104217189.6875	72502489.0625	127569900.1875	70320692.75	93631540.75	90958136.625	110080318.125	63686851.25	95699316.25	102793197.0625	87507430.625	81721700.375	76762900.0	76622213.625	87687062.5	89715004.5	89165534.5	78037531.125	139906441.8125	95652409.25	87134012.5	169238478.625	75134705.4375	91368711.4375	108363567.25
A0JPJ7	Obg-like ATPase 1 OS=Rattus norvegicus OX=10116 GN=Ola1 PE=2 SV=1	237978819.125	174619498.875	143191644.59375	186115137.75	131629934.46875	171690895.625	229899102.3125	199806579.25	159726807.25	250613740.25	349449452.65625	204724714.25	178997210.25	165160417.0	357842879.078125	236950212.5	247855457.625	203632649.75	189086329.0	176671912.375	233401567.453125	203076605.5	194150983.257813	347031353.25	135724471.75	213503111.094727	339291012.75	196709725.3125	279952349.882813	283447729.0
P35465	Serine/threonine-protein kinase PAK 1 OS=Rattus norvegicus OX=10116 GN=Pak1 PE=1 SV=3	55924936.6875	52692563.125	48442664.5	94109156.3125	112193062.875	73337933.1875	82028231.375	68549463.625	117675075.75	84476254.5	70544830.625	82462703.0	94304404.75	110854364.625	75931975.875	99613353.0	99777440.75	119048960.625	78315320.125	129261206.25	97486260.0	91292436.625	83930164.375	65011125.75	110367340.25	129386534.75	60922697.75	118620105.625	75384913.5	130088212.5
P97576	GrpE protein homolog 1, mitochondrial OS=Rattus norvegicus OX=10116 GN=Grpel1 PE=1 SV=2	54872518.09375	46217594.5	56126422.0625	45569407.0	36653891.9375	52909671.796875	96549090.0	79732614.078125	93453710.0	71837952.90625	74664606.46875	62953661.578125	68965670.8125	64953508.1875	108907101.0	108782883.0	113299007.125	83079975.0	68282429.5	82964387.953125	84502238.1875	83671474.625	57694495.375	82523606.90625	94324232.75	111729156.0	67661422.5	101119129.0	54433740.46875	114635174.25
B2RZ37	Receptor expression-enhancing protein 5 OS=Rattus norvegicus OX=10116 GN=Reep5 PE=1 SV=1	393791773.25	388165806.25	515044490.4375	392927462.75	242474075.75	127559525.1875	388866076.0	197396711.0	247670346.125	362071192.75	311769280.75	232349483.5	243622714.25	209347654.125	545315887.25	348739187.5	281969861.5	322881162.25	300150191.5	172609239.25	481041111.5	326103872.0	381370451.0	427769287.25	259182762.1875	420595133.5	460902885.75	321554200.75	649061667.125	395059332.625
P25093	Fumarylacetoacetase OS=Rattus norvegicus OX=10116 GN=Fah PE=1 SV=1	49736491.5	32918238.953125	56818848.5625	58947653.75	50193267.65625	37372503.875	30529679.75	33563973.25	49052169.25	50401163.5	33511872.5	53789527.375	40017813.0	53400448.375	37837549.75	63361164.875	50656973.0	61901854.0	41281073.0	34186095.75	47671345.0	50985704.25	35945054.5	32118851.75	42774567.5	72659357.25	54509979.375	37028980.0	54008886.75	53970271.125
Q3KRE0	ATPase family AAA domain-containing protein 3A OS=Rattus norvegicus OX=10116 GN=Atad3a PE=1 SV=1	1589194762.125	1395265809.96094	1276055768.29688	1285216025.6875	895928933.929688	1397261547.02344	2233508222.65625	1551096726.95313	1180949167.875	1762657923.5	3624440683.4375	1543290947.6875	1325676034.40625	1204458418.75	2654860696.78125	1878158478.875	2085672498.25977	1595568615.0	1313364289.3125	1114297325.34375	2187517436.04297	1806042933.09375	2153591736.6875	2583182598.57813	1385400523.34375	1766943044.46875	2588769843.25	1899159318.76953	2152523054.61914	1848048770.07129
P56571	ES1 protein homolog, mitochondrial OS=Rattus norvegicus OX=10116 PE=1 SV=2	42553450.125	62629130.5	35458298.734375	63301609.3125	28427451.875	115056299.942383	47320563.5	119782142.8125	42624079.1015625	50939339.0	105734634.75	118064806.21875	38833238.875	56829976.5429688	134525400.5	60198040.125	51970621.25	75497050.25	46306198.4375	37923210.65625	43186441.0703125	43440508.28125	37989172.5	131872368.25	59906025.25	48236878.25	174048954.25	64981221.5195313	88745048.875	67187870.75
Q2PQA9	Kinesin-1 heavy chain OS=Rattus norvegicus OX=10116 GN=Kif5b PE=1 SV=1	1238507817.4375	929649596.8125	1100105392.78125	1037899881.4375	940983724.375	775261141.9375	933238142.875	765074125.9375	934841316.125	933729513.375	1016522919.5	910329370.9375	894576563.1875	935670323.5625	1214546910.40625	1089530219.75	1042640440.0	967036601.0	913510972.34375	771797820.125	1136679323.875	1035360040.375	858375837.15625	1101460002.0	894967178.625	1317190359.625	1246929264.0625	998098153.625	1380239566.75	1191057809.125
Q6J4I0	Protein phosphatase 1 regulatory subunit 1B OS=Rattus norvegicus OX=10116 GN=Ppp1r1b PE=1 SV=1	28701730.0	27678882.0	36925433.5	40464057.75	49093019.5	39011784.0	33892330.0	28197024.125	44347274.75	33240641.0	25331802.125	34656106.75	26722591.0	37819852.0	37854021.5	48092627.5	26531000.75	42765442.5	38168291.0	56528163.0	56768365.5	34912448.5	33592787.0	53539435.5	52491044.0	46533421.5	29398804.0	46298632.0	42300132.0	39073668.0
Q6IG00	Keratin, type II cytoskeletal 4 OS=Rattus norvegicus OX=10116 GN=Krt4 PE=3 SV=1	547806339.25	424132901.5	480997836.25	460917500.546875	297788659.5625	362065781.0	321842216.625	449294477.625	353814065.0	242739089.875	524617628.4375	523275634.5	337443656.0	326118576.0	354915087.0	413393499.125	391503972.046875	420772815.1875	252593402.125	377928116.125	480168599.75	357525799.25	323119746.875	479869570.875	386296111.53125	412083788.5	586896283.125	382096370.875	529826285.0	444532809.0
Q9WV63	Kinesin-like protein KIF2A OS=Rattus norvegicus OX=10116 GN=Kif2a PE=1 SV=2	379635768.875	333353565.625	482256032.8125	380038097.96875	255494512.125	240643898.625	310828342.125	220531330.375	341288470.75	287772273.0	311220968.625	356777468.78125	220445307.0	233914324.1875	397935201.125	334115109.875	340479073.546875	226864103.25	306142186.25	249370473.890625	249885138.992188	265001109.390625	212532073.75	433147456.25	262518846.828125	433174780.4375	529309256.4375	414836824.375	420694829.0625	351407284.1875
P62856	Small ribosomal subunit protein eS26 OS=Rattus norvegicus OX=10116 GN=Rps26 PE=3 SV=3	33885640.75	65354232.375	31051743.25	30731693.25	17502200.5625	33968426.0	16003510.125	41731468.125	12010998.0	15385146.0	29766472.375	39444066.0	21081179.9375	24697631.0625	22893057.0	35248046.25	20765308.75	33526717.75	22621958.75	38774960.25	48495758.75	25364981.625	19446894.890625	39994024.75	27207314.4375	32875277.5	55899260.0	18431957.875	43986476.75	30817573.75
Q63210	Guanine nucleotide-binding protein subunit alpha-12 OS=Rattus norvegicus OX=10116 GN=Gna12 PE=1 SV=3	244271134.4375	211879840.59375	199331139.8125	211890390.25	162801336.5	260965435.25	90741078.09375	234718911.5625	238172549.375	187443967.4375	236451618.3125	264491606.375	175392731.03125	242362152.375	178448350.375	244267051.375	142644336.46875	260059343.375	240214109.25	257216866.75	194831226.25	287074452.96875	103884634.125	239701875.5625	222458770.40625	299336546.875	285114795.5	192435651.875	266336479.375	270850782.0
Q9QZR6	Septin-9 OS=Rattus norvegicus OX=10116 GN=Septin9 PE=1 SV=1	974224454.4375	742776080.65625	903901028.375	939238090.5	777695621.707031	903989092.875	863882086.375	844992578.828125	1012794262.4375	788356714.625	1088249586.9375	956452764.5	900938306.0	1032472792.3125	890065844.5	1006400507.75	1078345531.875	1039367004.0625	844970443.0	804961199.6875	1040730791.8125	1087747397.25	727901910.625	1047402891.625	958319306.75	1226084112.5	1145288921.0	1188903623.75	1171858680.0625	1259462386.4375
P0DN35	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1 OS=Rattus norvegicus OX=10116 GN=Ndufb1 PE=3 SV=1	55685756.125	40748369.6875	43601889.578125	47850127.5	48233652.3125	46778570.25	47423535.25	52347678.0	61105411.0	48390691.625	59528524.0	63927601.875	60778070.875	83348844.375	55006132.75	69524562.25	72575093.875	65011364.375	14281564.5625	37921065.875	46689426.625	69213433.0	54248905.875	46769667.875	68122170.75	77128507.25	70125384.25	67592121.0	57715846.0	87215792.5
Q9R1N3	Sodium bicarbonate cotransporter 3 OS=Rattus norvegicus OX=10116 GN=Slc4a7 PE=1 SV=1	443137734.9375	337347459.53125	424338226.40625	339441453.15625	295720494.625	366746749.71875	354503884.3125	407384325.96875	381289739.65625	304780489.5	473466762.46875	413118767.40625	283591634.8125	408048031.25	444217900.5	422646259.125	475463730.3125	379809243.375	345260474.742188	346444409.0	392772246.65625	421354403.75	259656278.4375	492179630.75	322921131.75	482029611.5625	488818181.5	432936382.265625	480777431.375	421071414.375
P62870	Elongin-B OS=Rattus norvegicus OX=10116 GN=Elob PE=1 SV=1	3313983.625	3323610.359375	2070172.046875	4297758.0	4343976.5	6137575.125	12364438.5	3190007.46875	4735368.5	8137273.625	5495739.5	4481982.25	7202576.25	10029884.0	7907691.0	5338587.75	7206167.0	5781006.25	6510843.625	8248654.25	5920053.0	8066635.25	2700982.875	4688758.5	8937282.375	7003808.0	5671404.1875	10817756.0	2117484.5	7308612.75
B2GUZ5	F-actin-capping protein subunit alpha-1 OS=Rattus norvegicus OX=10116 GN=Capza1 PE=1 SV=1	43648368.625	46162898.5	26980037.25	44640585.25	36797988.625	1362536.875	10771032.125	66123374.75	38531983.75	5900953.875	8584955.25	63381437.75	37795567.5	84209073.75	3346023.875	49065490.125	21013068.25	48594409.0	6380600.375	52451990.25	50682554.0	50524422.0	37581276.125	63024130.5	55502566.25	53316777.5	69397663.5625	25560623.75	62754385.0	58239744.75
P08050	Gap junction alpha-1 protein OS=Rattus norvegicus OX=10116 GN=Gja1 PE=1 SV=2	164802322.273438	85339667.4453125	124880551.875	246966482.5	170124500.3125	107554359.5	371214058.625	93675468.8125	213662691.84375	141572829.453125	179129783.5	121501291.296875	197000757.84375	248589713.75	152861153.5625	395574341.3125	259232204.96875	215316380.265625	256308933.617188	165462259.0	406566943.5	208213937.828125	286050489.0	184648555.4375	214393119.8125	363481826.625	154872410.0	289262712.0	168719562.1875	388633418.875
Q9Z1Z3	Epsin-2 OS=Rattus norvegicus OX=10116 GN=Epn2 PE=1 SV=1	1000219408.0	470026925.5625	904012980.875	532897952.5	384082638.625	519157602.75	262915210.0	378610787.25	387717543.5	358475580.75	491441640.875	511641845.875	304469330.875	376625136.25	560021495.75	420369583.5	425067637.0	430957265.0	384581142.5	244323647.59375	372780589.75	412120610.25	255881974.125	402702714.25	275898128.0	477699806.625	587810775.0	315492794.75	495089356.75	426491134.0625
P62755	Small ribosomal subunit protein eS6 OS=Rattus norvegicus OX=10116 GN=Rps6 PE=1 SV=1	306947681.8125	287131438.5	346236027.625	335779118.25	141756458.25	318807167.0	243019024.3125	278592250.25	219797097.125	117939452.75	289456673.25	295943779.75	156135934.5	170769489.25	361080820.5	195452723.0	255126186.25	203840070.25	136442003.0	165924534.375	262109371.1875	158528244.25	164008692.25	423755797.5	160856992.75	230470544.5	526611720.25	217381568.75	360470940.5	233146477.5
Q6Q7Y5	Guanine nucleotide-binding protein subunit alpha-13 OS=Rattus norvegicus OX=10116 GN=Gna13 PE=1 SV=1	89553146.125	92857488.625	90752596.625	92725911.625	76365131.125	105565980.25	60794759.625	101757922.875	91911719.0	79897998.125	76695512.0	113481819.25	77483090.0625	91078833.9375	110143747.5	98715113.0	101239852.625	133966486.0	89526623.25	54214235.4375	114196921.625	71257148.875	68909865.9375	150581635.0	101209293.375	119944229.75	150307296.25	75731005.125	122855346.5	117437111.75
P19492	Glutamate receptor 3 OS=Rattus norvegicus OX=10116 GN=Gria3 PE=1 SV=1	194091452.390625	193958839.40625	167916434.162109	199763977.625	142489700.189453	235249794.1875	131916842.828125	216163769.3125	170824426.9375	159543667.0625	194710278.34375	219737676.5	140224270.375	174229786.4375	210065049.75	142879442.4375	145520245.6875	183861969.21875	227322023.0	164275028.835938	119062237.242188	147068566.5	132890061.328125	212629614.875	138166715.34375	165769768.421875	262241113.953125	152836777.53125	200470944.625	139717528.28125
P51583	Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase OS=Rattus norvegicus OX=10116 GN=Paics PE=1 SV=3	242999750.0	171055296.0	197106905.5	225848108.890625	216772293.953125	179938864.09375	217305504.5	174148910.75	245440350.25	218967407.125	218668607.5	221919757.75	259647915.25	270226002.0	272520016.25	277314595.0	313718559.5	278566378.25	203417199.5	194150305.1875	294442238.5	275057198.5	205087806.875	251499748.75	255616377.75	341664843.5	246685861.875	256947509.375	224358157.25	304146432.25
Q7TMA5	Apolipoprotein B-100 OS=Rattus norvegicus OX=10116 GN=Apob PE=1 SV=1	4407567260.07813	2622263570.76563	3647889721.63281	3025994986.64844	2358191274.52148	2536209881.42188	2252276737.17969	2474144649.25	2531228198.84375	2352285939.0	3679166474.25	3255806239.625	2447491123.28125	2506324918.63281	3630829759.9375	3180613174.42188	3407210403.21875	3082710234.625	2563061669.0625	2126688758.11328	3257239480.35547	2917081256.59375	2498795659.125	3754495530.90625	2004731590.41797	3982248327.375	4502695768.5625	2830651738.28125	3727635269.125	3464591373.70313
P63326	Small ribosomal subunit protein eS10 OS=Rattus norvegicus OX=10116 GN=Rps10 PE=1 SV=1	270726638.0	221911093.75	219083349.5	207675781.625	168111974.09375	274749388.5	348655479.15625	193276037.625	310927427.5625	254382160.25	290329087.0	246648356.125	235742971.3125	211587453.5	258778913.0	248870148.5	316895971.0	353003880.75	235164853.875	195147047.875	324538127.625	362261744.1875	372373970.5	292509619.25	236838525.859375	439144703.789063	302399284.0625	381039482.3125	276018951.0	243859757.8125
P50878	Large ribosomal subunit protein uL4 OS=Rattus norvegicus OX=10116 GN=Rpl4 PE=1 SV=3	544137358.9375	553254073.53125	507024334.875	603212934.625	497061782.90625	653345125.8125	489823597.0	532981201.3125	553483784.75	480870606.4375	587113217.375	553894330.0	455394293.8125	533099411.125	583479442.75	593990049.625	589517954.375	634829349.8125	507301173.375	587699780.0625	600514137.25	625292763.6875	444840200.875	657601824.875	483970734.25	750233906.375	698070729.25	591313402.9375	628666118.0	588049980.625
P53678	AP-3 complex subunit mu-2 OS=Rattus norvegicus OX=10116 GN=Ap3m2 PE=2 SV=1	83607265.5	60945918.1875	72944574.21875	57489882.0	77397377.5	76028148.0	68794935.75	52387807.9375	79455343.0	62493625.5	50442913.3125	58145023.46875	63561260.75	81639283.875	63072568.75	71716047.5	60077750.6875	65162681.0	84300443.5	57130953.375	72332198.0	58671150.875	47599751.625	72553094.5	70537678.25	81366740.75	65864075.75	71076970.25	76852060.625	76245653.875
P29348	Guanine nucleotide-binding protein G(t) subunit alpha-3 OS=Rattus norvegicus OX=10116 GN=Gnat3 PE=1 SV=3	37217527.75	37012204.25	34057543.75	31990843.0664063	20309133.5	42314995.4560547	17763135.265625	29364222.1337891	19469102.7646484	17252239.6386719	32870359.125	29424959.0	14225354.8125	14342480.5	24446516.875	21151644.875	20273840.625	19442754.140625	25680592.2207031	24351807.4375	15404260.25	16840327.296875	18061433.7617188	18386389.4765625	15184296.84375	23424130.1894531	39472009.4355469	29613843.4375	30531001.375	21797774.9375
P06866	Haptoglobin OS=Rattus norvegicus OX=10116 GN=Hp PE=1 SV=3	105316939.75	118304173.25	73401695.875	113085852.8125	102691090.625	142063909.75	88006760.75	114238333.375	112940195.625	104825590.5	127802610.375	103711417.0	95824088.625	111048331.25	91844321.75	106479059.75	108639611.5	96712097.25	95418912.5	88305620.5625	87592417.5	111483349.5	82297521.75	90938026.5	107018696.375	104339588.75	101638661.0	98466295.6875	82830671.625	94924236.5
Q3ZB98	Breast carcinoma-amplified sequence 1 homolog OS=Rattus norvegicus OX=10116 GN=Bcas1 PE=1 SV=3	404018725.125	339472303.6875	427769316.921875	398499016.960938	371434339.75	460927252.164063	270361827.203125	400854758.5	425798056.75	295075995.875	320417575.5	431933406.625	360837273.429688	374467360.882813	434845164.5	457019600.5	414538914.625	417172438.625	397917371.019531	345162452.625	464491419.984375	350410708.75	286503850.875	447421829.0	410783987.375	539806794.5	549607325.25	402555351.125	542911748.734375	483409573.5
P02454	Collagen alpha-1(I) chain OS=Rattus norvegicus OX=10116 GN=Col1a1 PE=1 SV=5	1362281613.5	909684931.75	1040734600.25	1129076523.3125	1250070530.67188	821996178.984375	1170849116.0	878978143.75	1359551559.46875	1168288422.375	1216935469.125	1090743276.125	1127494108.4375	1508445869.1875	1056642183.3125	1409083107.25	1420154647.9375	1425851594.5	1140066391.875	1078992868.4375	1507189384.25	1449484475.375	1226349295.4375	1093458826.75	1323221216.0	1769957365.875	1270993254.25	1408570145.625	1175021831.03125	1678834161.125
Q6P7S1	Acid ceramidase OS=Rattus norvegicus OX=10116 GN=Asah1 PE=1 SV=1	2678552777.9375	2280332668.5625	3239946179.6875	2148540806.875	1789251589.0	1361884312.51563	4536937600.875	1820194088.25	1844325170.875	3075113959.875	4528347767.84375	2045937101.375	2267916676.375	1892852302.25	5110599281.875	3463411506.4375	4043831147.32813	2918661179.25	2301382835.25	1311829100.1875	4424525190.375	3661905848.0	4369536100.375	4646788362.5	1922326916.375	4531393084.5	4697033621.4375	3604873295.1875	4454339487.625	3444074559.625
P05426	Large ribosomal subunit protein uL30 OS=Rattus norvegicus OX=10116 GN=Rpl7 PE=1 SV=2	143394871.625	140566639.75	127166409.75	128894570.765625	119511020.125	98292612.875	161312087.6875	93953214.625	142080665.3125	126581080.5625	190803309.34375	137242209.5	136013899.125	143165716.34375	141658172.0	144287228.5625	177596147.375	148651266.0	128327289.75	160727069.0625	185119185.5	134232828.3125	136841365.234375	203493942.625	151816627.8125	195962784.0	184058513.1875	207326189.46875	179192313.21875	170846336.25
P13601	Aldehyde dehydrogenase, cytosolic 1 OS=Rattus norvegicus OX=10116 GN=Aldh1a7 PE=1 SV=2	167829002.875	157646271.46875	190121991.4375	135065013.875	80734017.25	76097542.0625	144628951.0	86171693.875	73135406.0	89401478.375	171931524.5	105595224.3125	90307134.25	73964411.25	223552928.625	133518177.75	128075079.0	117379195.75	102154505.875	69982289.375	183302400.875	128544306.625	157216905.75	223441900.75	84879432.75	179371627.25	222579719.8125	124286704.875	219861104.0625	132853043.25
P62859	Small ribosomal subunit protein eS28 OS=Rattus norvegicus OX=10116 GN=Rps28 PE=1 SV=1	69375698.75	34315572.46875	79378121.15625	34140649.75	34503267.0	43275193.0	53958109.21875	29621081.28125	32461298.65625	27211789.9375	33091797.5	42819358.5	39698696.6953125	49505278.875	27929242.5664063	89493355.375	65014813.21875	38415800.9101563	35375046.0	42393673.09375	51457156.875	67715526.515625	45434614.125	35045546.5	46854591.0	44077441.5	54948363.5	61244450.375	43818224.75	66277290.0
