"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0033043","regulation of organelle organization",135,-0.29571779209362,-1.43582997565242,0.0180260577187856,0.331834524887751,0.317062746972187,252,"tags=37%, list=26%, signal=32%","298848/79256/361466/25152/54241/29219/155151/296710/683788/54319/114114/24654/170538/29423/116590/367171/361651/24171/29474/60324/60465/29340/117542/116657/257644/299809/24629/83501/116723/24404/58814/25595/81830/84510/362361/294568/81521/64159/117550/25751/29489/24245/293621/83527/501083/81661/29578/192179/114764/24170"
"GO:0071260","cellular response to mechanical stimulus",15,0.573681107979452,1.64002106528048,0.0182627012505703,0.332338413553885,0.317544204785254,133,"tags=40%, list=14%, signal=35%","363875/29409/81743/24778/24401/24212"
"GO:0002694","regulation of leukocyte activation",22,0.493018441240763,1.58326493189399,0.0184924216604571,0.332338413553885,0.317544204785254,296,"tags=64%, list=31%, signal=45%","25368/25407/29338/25459/24832/29577/84353/81683/56646/266759/140654/24674/117273/25528"
"GO:0009152","purine ribonucleotide biosynthetic process",40,0.419540626925177,1.56412783442483,0.018635798890872,0.332338413553885,0.317544204785254,293,"tags=52%, list=31%, signal=38%","245965/25368/24189/171375/298942/81654/641434/289950/170851/83782/24333/117243/116643/25289/171374/65262/191575/292072/690441/94271/25014"
"GO:0061951","establishment of protein localization to plasma membrane",13,-0.568661259852129,-1.61773337238139,0.0191216831089816,0.33748785033584,0.32246441184327,275,"tags=62%, list=29%, signal=44%","29528/117103/29448/24803/116493/81830/246324/171111"
"GO:0048608","reproductive structure development",23,-0.463464059590416,-1.54091618203598,0.0196600389079948,0.339979662732193,0.324845299978989,138,"tags=39%, list=14%, signal=34%","24629/24479/85274/303533/362361/25387/24232/29578/117282"
"GO:0061458","reproductive system development",23,-0.463464059590416,-1.54091618203598,0.0196600389079948,0.339979662732193,0.324845299978989,138,"tags=39%, list=14%, signal=34%","24629/24479/85274/303533/362361/25387/24232/29578/117282"
"GO:0030029","actin filament-based process",111,-0.311360237017956,-1.46049788190552,0.0202518791409524,0.346712170893105,0.331278107210947,205,"tags=35%, list=21%, signal=31%","117558/155151/296710/683788/54319/170538/24171/117021/29474/60324/81633/116601/60465/500450/29340/117542/116653/24629/59317/58814/689560/116600/25485/294568/25387/291180/64159/140908/24246/24852/24245/293621/83527/24592/501083/81661/116743/192179/24170"
"GO:0051130","positive regulation of cellular component organization",164,-0.261126840097521,-1.29885733388101,0.0219794782956496,0.372563038041111,0.355978210228656,96,"tags=16%, list=10%, signal=18%","84510/246324/362361/294568/293692/171574/25387/81521/29495/117550/116563/25751/29489/24245/287927/24232/293621/83527/24592/501083/59318/29578/116743/114764/24170/171503/117282"
"GO:0019646","aerobic electron transport chain",23,0.47333319783472,1.52756342494927,0.0233936581832876,0.39264649813518,0.375167645168513,183,"tags=48%, list=19%, signal=40%","289218/298942/252934/316632/117287/100188937/29445/497902/301458/25309/29507"
"GO:0051249","regulation of lymphocyte activation",19,0.517693050886654,1.60828047841273,0.0240893119199796,0.39277049530481,0.37528612254284,296,"tags=68%, list=31%, signal=48%","25368/25407/29338/25459/24832/29577/84353/81683/56646/140654/24674/117273/25528"
"GO:0048568","embryonic organ development",23,0.471666224520281,1.5221836893272,0.023953978706946,0.39277049530481,0.37528612254284,195,"tags=39%, list=20%, signal=32%","363875/50690/298012/170851/24786/29577/291081/81504/84353"
"GO:0036293","response to decreased oxygen levels",68,0.348066364885737,1.44347557766961,0.0238011561253874,0.39277049530481,0.37528612254284,164,"tags=32%, list=17%, signal=29%","24189/85383/362245/171375/50646/24533/299923/117287/63836/25650/170851/25506/24787/24778/25630/362862/24333/25058/117243/29443/24191/25262"
"GO:0006970","response to osmotic stress",12,0.616802153220192,1.65465602023252,0.0253694493584556,0.396891821326238,0.379223985699074,117,"tags=42%, list=12%, signal=37%","363875/50676/299331/50646/24778"
"GO:0098900","regulation of action potential",10,-0.624259831447759,-1.62821246424584,0.0273821005785003,0.396891821326238,0.379223985699074,152,"tags=60%, list=16%, signal=51%","29738/689560/25297/24246/170630/29578"
"GO:0046578","regulation of Ras protein signal transduction",19,-0.495933835075529,-1.5744435651098,0.0268403801260311,0.396891821326238,0.379223985699074,138,"tags=47%, list=14%, signal=41%","24629/83501/25387/24673/24246/25751/81821/293621/24592"
"GO:0007601","visual perception",13,-0.55149193587428,-1.56888990379797,0.0258523906735391,0.396891821326238,0.379223985699074,317,"tags=77%, list=33%, signal=52%","29393/25017/25085/29411/25473/499529/295645/116600/25387/286924"
"GO:0050953","sensory perception of light stimulus",13,-0.55149193587428,-1.56888990379797,0.0258523906735391,0.396891821326238,0.379223985699074,317,"tags=77%, list=33%, signal=52%","29393/25017/25085/29411/25473/499529/295645/116600/25387/286924"
"GO:0002696","positive regulation of leukocyte activation",16,0.532881555491969,1.55647606399582,0.0269234713673868,0.396891821326238,0.379223985699074,296,"tags=69%, list=31%, signal=48%","25368/25407/25459/24832/29577/81683/56646/140654/24674/117273/25528"
"GO:0032944","regulation of mononuclear cell proliferation",10,0.616224356058058,1.55413101479234,0.0258094376548376,0.396891821326238,0.379223985699074,257,"tags=80%, list=27%, signal=59%","25368/25407/25459/29577/84353/81683/140654/24674"
"GO:0050670","regulation of lymphocyte proliferation",10,0.616224356058058,1.55413101479234,0.0258094376548376,0.396891821326238,0.379223985699074,257,"tags=80%, list=27%, signal=59%","25368/25407/25459/29577/84353/81683/140654/24674"
"GO:0043242","negative regulation of protein-containing complex disassembly",16,-0.510534756105139,-1.53959314201058,0.0271316424527289,0.396891821326238,0.379223985699074,116,"tags=44%, list=12%, signal=39%","25152/24171/58814/25595/84510/64159/24170"
"GO:1901880","negative regulation of protein depolymerization",16,-0.510534756105139,-1.53959314201058,0.0271316424527289,0.396891821326238,0.379223985699074,116,"tags=44%, list=12%, signal=39%","25152/24171/58814/25595/84510/64159/24170"
"GO:0000082","G1/S transition of mitotic cell cycle",16,-0.508978169522507,-1.53489902471708,0.0280513495213054,0.396891821326238,0.379223985699074,224,"tags=75%, list=23%, signal=58%","24183/192253/140946/25470/24654/29304/25400/171140/140908/24246/24245/81821"
"GO:0042773","ATP synthesis coupled electron transport",24,0.468574030798137,1.52357936198486,0.0278762260531612,0.396891821326238,0.379223985699074,183,"tags=46%, list=19%, signal=38%","289218/298942/252934/316632/117287/100188937/29445/497902/301458/25309/29507"
"GO:1902904","negative regulation of supramolecular fiber organization",30,-0.422407899674595,-1.51735260365686,0.0279118035585567,0.396891821326238,0.379223985699074,265,"tags=43%, list=28%, signal=32%","25152/29219/155151/170538/24171/29474/58814/25595/84510/64159/81661/114764/24170"
"GO:0046649","lymphocyte activation",36,0.414480553117176,1.48712030757294,0.027188988321784,0.396891821326238,0.379223985699074,257,"tags=47%, list=27%, signal=36%","25368/117254/25407/29338/50646/25344/25459/81768/24832/29577/84353/81683/56646/140654/25023/25524/24674"
"GO:1902600","proton transmembrane transport",37,0.406631846356079,1.47860202961331,0.0268763121836942,0.396891821326238,0.379223985699074,285,"tags=49%, list=30%, signal=36%","245965/83612/171375/252934/681896/24213/641434/362802/54322/24212/297566/85333/171374/65262/117596/690441/116664/94271"
"GO:0070925","organelle assembly",88,-0.313195431393576,-1.41709596447514,0.0259446405633616,0.396891821326238,0.379223985699074,287,"tags=39%, list=30%, signal=30%","81634/306934/298848/64205/54241/155151/683788/54319/117103/29304/29423/367171/366988/29448/60324/64670/290408/24629/691531/116723/58814/64307/122799/81830/293692/81521/25751/81754/29489/500249/83527/501083/114764/83789"
"GO:0006754","ATP biosynthetic process",16,0.528595609001428,1.54395738502234,0.0289609041097044,0.399847321256564,0.38204792008897,285,"tags=69%, list=30%, signal=49%","245965/24189/171375/641434/170851/24333/116643/171374/65262/690441/94271"
"GO:0032272","negative regulation of protein polymerization",22,-0.4666281198391,-1.53514709642391,0.0285350032692493,0.399847321256564,0.38204792008897,248,"tags=41%, list=26%, signal=31%","29219/170538/24171/58814/25595/84510/64159/114764/24170"
"GO:0032970","regulation of actin filament-based process",61,-0.339217693147989,-1.45954879842917,0.028874547696409,0.399847321256564,0.38204792008897,253,"tags=39%, list=26%, signal=31%","117558/155151/296710/683788/170538/24171/29474/60324/81633/116601/60465/29340/117542/24629/58814/689560/294568/64159/24246/293621/83527/81661/192179/24170"
"GO:0010468","regulation of gene expression",200,0.270645606260633,1.33665031040979,0.0294547179150369,0.403411816564346,0.385453740126041,150,"tags=22%, list=16%, signal=23%","363875/291159/690660/25368/85383/362809/25728/299331/56011/24943/24440/293508/85428/494445/50646/25246/56064/25344/117287/24923/25459/63836/60449/25650/170851/100362640/24786/83782/24787/81743/81732/308650/140447/65151/65171/25630/117030/24333/25058/94167/29598/292804/29577"
"GO:0006979","response to oxidative stress",76,0.330914496403034,1.41375212389301,0.0301708145294645,0.409939956146374,0.391691276347433,199,"tags=30%, list=21%, signal=26%","85383/362245/117254/25728/289218/24440/29338/50646/24533/24588/117287/170851/65179/24786/83782/24787/64371/94167/25130/25309/29271/361967/81683"
"GO:0046390","ribose phosphate biosynthetic process",43,0.39395262373646,1.48044109307469,0.0304936850372605,0.411064478612519,0.392765740140097,144,"tags=30%, list=15%, signal=27%","245965/25368/24189/171375/298942/81654/641434/289950/170851/83782/24333/298410/117243"
"GO:1903047","mitotic cell cycle process",53,-0.355544700025511,-1.46964749632574,0.031168162799182,0.416874177439059,0.398316817351388,224,"tags=34%, list=23%, signal=28%","24654/29304/367171/60460/25400/257644/24629/64307/81830/171140/140908/24246/29489/24245/81821/501083/288700/114764"
"GO:0051056","regulation of small GTPase mediated signal transduction",20,-0.484235811924201,-1.56583689807898,0.0323776468737467,0.429694042231429,0.410565999525112,138,"tags=45%, list=14%, signal=39%","24629/83501/25387/24673/24246/25751/81821/293621/24592"
"GO:0031099","regeneration",36,0.406240876513074,1.45755706193056,0.0339843658126656,0.444131559322775,0.424360823406046,164,"tags=36%, list=17%, signal=31%","24936/25728/24588/29409/25344/83613/50568/170851/24832/25630/24586/24191/25262"
"GO:1902074","response to salt",86,-0.29966376430717,-1.35808195493797,0.033967887261531,0.444131559322775,0.424360823406046,254,"tags=42%, list=27%, signal=34%","29546/29628/304017/79256/83718/29219/54309/317675/24648/24654/24898/81664/116484/24464/29237/29340/79212/117542/29337/360616/29600/689560/24651/29495/140908/297516/25751/29489/117104/81666/50592/24366/25679/29578/24170/117282"
"GO:1901987","regulation of cell cycle phase transition",17,-0.533823996861025,-1.65450802677469,0.0346012888199488,0.445394033531972,0.425567097951724,224,"tags=59%, list=23%, signal=46%","25470/24654/60460/257644/29337/29600/81830/24246/114612/81821"
"GO:0098876","vesicle-mediated transport to the plasma membrane",26,-0.441135958526501,-1.51169796605358,0.0345735443543759,0.445394033531972,0.425567097951724,188,"tags=54%, list=20%, signal=44%","29528/684097/117103/29448/24803/25012/116493/25272/81830/246324/293692/25751/171111/288700"
"GO:0050657","nucleic acid transport",10,-0.605751382195984,-1.57993819406621,0.0384322173709695,0.468819577236273,0.447949841997767,204,"tags=60%, list=21%, signal=48%","117021/287830/362152/362361/114612/29578"
"GO:0050658","RNA transport",10,-0.605751382195984,-1.57993819406621,0.0384322173709695,0.468819577236273,0.447949841997767,204,"tags=60%, list=21%, signal=48%","117021/287830/362152/362361/114612/29578"
"GO:0051236","establishment of RNA localization",10,-0.605751382195984,-1.57993819406621,0.0384322173709695,0.468819577236273,0.447949841997767,204,"tags=60%, list=21%, signal=48%","117021/287830/362152/362361/114612/29578"
"GO:0042274","ribosomal small subunit biogenesis",15,-0.522149358006874,-1.56285147844986,0.0371264897906863,0.468819577236273,0.447949841997767,222,"tags=47%, list=23%, signal=36%","29304/140655/161477/29258/691531/122799/83789"
"GO:0051251","positive regulation of lymphocyte activation",15,0.536251254088053,1.53301780510957,0.0384676103485744,0.468819577236273,0.447949841997767,296,"tags=73%, list=31%, signal=51%","25368/25407/25459/24832/29577/81683/56646/140654/24674/117273/25528"
"GO:0051726","regulation of cell cycle",53,-0.348685949620847,-1.44129678441971,0.0369095946485905,0.468819577236273,0.447949841997767,176,"tags=28%, list=18%, signal=24%","60460/29340/257644/29337/24629/29600/81830/140908/24246/29489/114612/24245/81821/293621/501083"
"GO:0007265","Ras protein signal transduction",42,-0.369283305390418,-1.43660297510253,0.0372451364181232,0.468819577236273,0.447949841997767,83,"tags=31%, list=9%, signal=30%","24629/83501/294568/25387/24673/24246/25751/81754/81821/293621/83527/24592/288700"
"GO:1990778","protein localization to cell periphery",69,-0.324148765804377,-1.42952555734955,0.0386118927513519,0.468819577236273,0.447949841997767,188,"tags=36%, list=20%, signal=31%","29448/24803/25400/25012/83501/83764/116493/29600/60377/116600/25297/25272/81830/246324/171140/293692/29495/140908/117550/24246/66028/116563/24245/171111/293621"
"GO:0042542","response to hydrogen peroxide",35,0.411127081786706,1.46891461393481,0.0399315642538332,0.481428436637763,0.459997411789895,123,"tags=29%, list=13%, signal=26%","85383/362245/24440/50646/24533/117287/65179/24786/24787/64371"
"GO:0001666","response to hypoxia",66,0.334770135342651,1.38362032406805,0.0409305766424619,0.490022008474788,0.468208436528419,164,"tags=32%, list=17%, signal=28%","24189/85383/171375/50646/24533/299923/117287/63836/25650/170851/25506/24787/24778/25630/362862/24333/25058/117243/29443/24191/25262"
"GO:0050803","regulation of synapse structure or activity",55,-0.34120795717418,-1.42790217036532,0.0430030927914194,0.511258992075764,0.488500045306037,81,"tags=29%, list=8%, signal=28%","29629/25012/117542/83501/116493/171574/29495/140908/24245/287927/83527/24592/59318/84487/171503/117282"
"GO:0008406","gonad development",20,-0.470509480899911,-1.52145109458445,0.0439178667517514,0.511478829108832,0.488710096184903,138,"tags=40%, list=14%, signal=35%","24629/24479/85274/303533/362361/25387/29578/117282"
"GO:0045137","development of primary sexual characteristics",20,-0.470509480899911,-1.52145109458445,0.0439178667517514,0.511478829108832,0.488710096184903,138,"tags=40%, list=14%, signal=35%","24629/24479/85274/303533/362361/25387/29578/117282"
"GO:0009628","response to abiotic stimulus",161,0.270174653022253,1.29159296086509,0.0435510887772194,0.511478829108832,0.488710096184903,202,"tags=29%, list=21%, signal=27%","363875/24189/85383/362245/50676/171375/299331/289218/50646/24213/24533/29409/56064/299923/117287/63836/25650/170851/24786/81662/25506/24787/81743/24778/25630/24799/24401/362862/24212/24333/25058/308061/117243/292804/29443/24191/25262/81504/116643/25309/29753/246333/361967/84353/81683/54231"
"GO:0015812","gamma-aminobutyric acid transport",12,0.588099185584931,1.57765638923534,0.0445794264981852,0.515329215813062,0.49238908102158,29,"tags=33%, list=3%, signal=33%","50690/79213/83612/50676"
"GO:0006139","nucleobase-containing compound metabolic process",241,0.251751153380453,1.26766478351685,0.0448504983388704,0.515329215813062,0.49238908102158,272,"tags=34%, list=28%, signal=33%","363875/245965/690660/25368/24189/294292/85383/298012/60666/362809/25728/171375/299331/56011/298942/85428/494445/311422/50646/24534/24533/81654/25344/117287/641434/289950/24551/25459/63836/25650/170851/83782/24787/81743/81732/308650/170587/65151/81829/25630/24212/24333/298410/289144/94167/117243/29577/301458/29443/25045/64524/116643/25275/361967/84353/29374/114096/84509/65152/24642/25289/58942/171374/25578/29384/296596/361596/301252/64465/296488/116725/65262/140654/25023/25291/117596/24674/24438/295214/24681/29222/191575"
